,PassengerId,Survived,Pclass,FName,LName,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
220,['310',1, '1', 'Francatelli, Miss. Laura Mabel', 'female',30.0, '0', '0', 'PC 17485', '56.9292', 'E36', 'C']
221,['51',0, '3', 'Panula, Master. Juha Niilo', 'male',7.0, '4', '1', '3101295', '39.6875', '', 'S']
222,['706',0, '2', 'Morley," Mr. Henry Samuel (""Mr Henry Marshall"")'", 'male',39.0, '0', '0', '250655', '26', '', 'S']
223,['514',1, '1', 'Rothschild, Mrs. Martin (Elizabeth L. Barrett)', 'female',54.0, '1', '0', 'PC 17603', '59.4', '', 'C']
224,['542',0, '3', 'Andersson, Miss. Ingeborg Constanzia', 'female',9.0, '4', '2', '347082', '31.275', '', 'S']
225,['240',0, '2', 'Hunt, Mr. George Henry', 'male',33.0, '0', '0', 'SCO/W 1585', '12.275', '', 'S']
226,['492',0, '3', 'Windelov, Mr. Einar', 'male',21.0, '0', '0', 'SOTON/OQ 3101317', '7.25', '', 'S']
227,['106',0, '3', 'Mionoff, Mr. Stoytcho', 'male',28.0, '0', '0', '349207', '7.8958', '', 'S']
228,['852',0, '3', 'Svensson, Mr. Johan', 'male',74.0, '0', '0', '347060', '7.775', '', 'S']
229,['612',0, '3', 'Jardin, Mr. Jose Neto', 'male',20.0, '0', '0', 'SOTON/O.Q. 3101305', '7.05', '', 'S']
230,['361',0, '3', 'Skoog, Mr. Wilhelm', 'male',40.0, '1', '4', '347088', '27.9', '', 'S']
231,['406',0, '2', 'Gale, Mr. Shadrach', 'male',34.0, '1', '0', '28664', '21', '', 'S']
232,['88',0, '3', 'Slocovski, Mr. Selman Francis', 'male',20.0, '0', '0', 'SOTON/OQ 392086', '8.05', '', 'S']
233,['320',1, '1', 'Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)', 'female',40.0, '1', '1', '16966', '134.5', 'E34', 'C']
234,['563',0, '2', 'Norman, Mr. Robert Douglas', 'male',28.0, '0', '0', '218629', '13.5', '', 'S']
235,['792',0, '2', 'Gaskell, Mr. Alfred', 'male',16.0, '0', '0', '239865', '26', '', 'S']
236,['253',0, '1', 'Stead, Mr. William Thomas', 'male',62.0, '0', '0', '113514', '26.55', 'C87', 'S']
237,['340',0, '1', 'Blackwell, Mr. Stephen Weart', 'male',45.0, '0', '0', '113784', '35.5', 'T', 'S']
238,['644',1, '3', 'Foo, Mr. Choong', 'male',30.0, '0', '0', '1601', '56.4958', '', 'S']
239,['138',0, '1', 'Futrelle, Mr. Jacques Heath', 'male',37.0, '1', '0', '113803', '53.1', 'C123', 'S']
240,['594',0, '3', 'Bourke, Miss. Mary', 'female',20.0, '0', '2', '364848', '7.75', '', 'Q']
241,['65',0, '1', 'Stewart, Mr. Albert A', 'male',20.0, '0', '0', 'PC 17605', '27.7208', '', 'C']
242,['117',0, '3', 'Connors, Mr. Patrick', 'male',70.5, '0', '0', '370369', '7.75', '', 'Q']
243,['414',0, '2', 'Cunningham, Mr. Alfred Fleming', 'male',20.0, '0', '0', '239853', '0', '', 'S']
244,['229',0, '2', 'Fahlstrom, Mr. Arne Jonas', 'male',18.0, '0', '0', '236171', '13', '', 'S']
245,['233',0, '2', 'Sjostedt, Mr. Ernst Adolf', 'male',59.0, '0', '0', '237442', '13.5', '', 'S']
246,['450',1, '1', 'Peuchen, Major. Arthur Godfrey', 'male',52.0, '0', '0', '113786', '30.5', 'C104', 'S']
247,['336',0, '3', 'Denkoff, Mr. Mitto', 'male',20.0, '0', '0', '349225', '7.8958', '', 'S']
248,['469',0, '3', 'Scanlan, Mr. James', 'male',20.0, '0', '0', '36209', '7.725', '', 'Q']
249,['235',0, '2', 'Leyson, Mr. Robert William Norman', 'male',24.0, '0', '0', 'C.A. 29566', '10.5', '', 'S']
250,['297',0, '3', 'Hanna, Mr. Mansour', 'male',23.5, '0', '0', '2693', '7.2292', '', 'C']
251,['487',1, '1', 'Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)', 'female',35.0, '1', '0', '19943', '90', 'C93', 'S']
252,['107',1, '3', 'Salkjelsvik, Miss. Anna Kristine', 'female',21.0, '0', '0', '343120', '7.65', '', 'S']
253,['596',0, '3', 'Van Impe, Mr. Jean Baptiste', 'male',36.0, '1', '1', '345773', '24.15', '', 'S']
254,['446',1, '1', 'Dodge, Master. Washington', 'male',4.0, '0', '2', '33638', '81.8583', 'A34', 'S']
255,['413',1, '1', 'Minahan, Miss. Daisy E', 'female',33.0, '1', '0', '19928', '90', 'C78', 'Q']
256,['791',0, '3', 'Keane," Mr. Andrew ""Andy""'", 'male',20.0, '0', '0', '12460', '7.75', '', 'Q']
257,['840',1, '1', 'Marechal, Mr. Pierre', 'male',30.0, '0', '0', '11774', '29.7', 'C47', 'C']
258,['159',0, '3', 'Smiljanic, Mr. Mile', 'male',20.0, '0', '0', '315037', '8.6625', '', 'S']
259,['743',1, '1', 'Ryerson," Miss. Susan Parker ""Suzette""'", 'female',21.0, '2', '2', 'PC 17608', '262.375', 'B57 B59 B63 B66', 'C']
260,['422',0, '3', 'Charters, Mr. David', 'male',21.0, '0', '0', 'A/5. 13032', '7.7333', '', 'Q']
261,['797',1, '1', 'Leader, Dr. Alice (Farnham)', 'female',49.0, '0', '0', '17465', '25.9292', 'D17', 'S']
262,['202',0, '3', 'Sage, Mr. Frederick', 'male',20.0, '8', '2', 'CA. 2343', '69.55', '', 'S']
263,['163',0, '3', 'Bengtsson, Mr. John Viktor', 'male',26.0, '0', '0', '347068', '7.775', '', 'S']
264,['108',1, '3', 'Moss, Mr. Albert Johan', 'male',30.0, '0', '0', '312991', '7.775', '', 'S']
265,['441',1, '2', 'Hart, Mrs. Benjamin (Esther Ada Bloomfield)', 'female',45.0, '1', '1', 'F.C.C. 13529', '26.25', '', 'S']
266,['409',0, '3', 'Birkeland, Mr. Hans Martin Monsen', 'male',21.0, '0', '0', '312992', '7.775', '', 'S']
267,['311',1, '1', 'Hays, Miss. Margaret Bechstein', 'female',24.0, '0', '0', '11767', '83.1583', 'C54', 'C']
268,['859',1, '3', 'Baclini, Mrs. Solomon (Latifa Qurban)', 'female',24.0, '0', '3', '2666', '19.2583', '', 'C']
269,['260',1, '2', 'Parrish, Mrs. (Lutie Davis)', 'female',50.0, '0', '1', '230433', '26', '', 'S']
270,['769',0, '3', 'Moran, Mr. Daniel J', 'male',20.0, '1', '0', '371110', '24.15', '', 'Q']
271,['597',1, '2', 'Leitch, Miss. Jessie Wills', 'female',30.0, '0', '0', '248727', '33', '', 'S']
272,['584',0, '1', 'Ross, Mr. John Hugo', 'male',36.0, '0', '0', '13049', '40.125', 'A10', 'C']
273,['399',0, '2', 'Pain, Dr. Alfred', 'male',23.0, '0', '0', '244278', '10.5', '', 'S']
274,['410',0, '3', 'Lefebre, Miss. Ida', 'female',20.0, '3', '1', '4133', '25.4667', '', 'S']
275,['872',1, '1', 'Beckwith, Mrs. Richard Leonard (Sallie Monypeny)', 'female',47.0, '1', '1', '11751', '52.5542', 'D35', 'S']
276,['529',0, '3', 'Salonen, Mr. Johan Werner', 'male',39.0, '0', '0', '3101296', '7.925', '', 'S']
277,['188',1, '1', 'Romaine," Mr. Charles Hallace (""Mr C Rolmane"")'", 'male',45.0, '0', '0', '111428', '26.55', '', 'S']
278,['201',0, '3', 'Vande Walle, Mr. Nestor Cyriel', 'male',28.0, '0', '0', '345770', '9.5', '', 'S']
279,['523',0, '3', 'Lahoud, Mr. Sarkis', 'male',20.0, '0', '0', '2624', '7.225', '', 'C']
280,['84',0, '1', 'Carrau, Mr. Francisco M', 'male',28.0, '0', '0', '113059', '47.1', '', 'S']
281,['207',0, '3', 'Backstrom, Mr. Karl Alfred', 'male',32.0, '1', '0', '3101278', '15.85', '', 'S']
282,['424',0, '3', 'Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)', 'female',28.0, '1', '1', '347080', '14.4', '', 'S']
283,['524',1, '1', 'Hippach, Mrs. Louis Albert (Ida Sophia Fischer)', 'female',44.0, '0', '1', '111361', '57.9792', 'B18', 'C']
284,['506',0, '1', 'Penasco y Castellana, Mr. Victor de Satode', 'male',18.0, '1', '0', 'PC 17758', '108.9', 'C65', 'C']
285,['111',0, '1', 'Porter, Mr. Walter Chamberlain', 'male',47.0, '0', '0', '110465', '52', 'C110', 'S']
286,['789',1, '3', 'Dean, Master. Bertram Vere', 'male',1.0, '1', '2', 'C.A. 2315', '20.575', '', 'S']
287,['148',0, '3', 'Ford," Miss. Robina Maggie ""Ruby""'", 'female',9.0, '2', '2', 'W./C. 6608', '34.375', '', 'S']
288,['627',0, '2', 'Kirkland, Rev. Charles Leonard', 'male',57.0, '0', '0', '219533', '12.35', '', 'Q']
289,['71',0, '2', 'Jenkin, Mr. Stephen Curnow', 'male',32.0, '0', '0', 'C.A. 33111', '10.5', '', 'S']
290,['445',1, '3', 'Johannesen-Bratthammer, Mr. Bernt', 'male',30.0, '0', '0', '65306', '8.1125', '', 'S']
291,['367',1, '1', 'Warren, Mrs. Frank Manley (Anna Sophia Atkinson)', 'female',60.0, '1', '0', '110813', '75.25', 'D37', 'C']
292,['812',0, '3', 'Lester, Mr. James', 'male',39.0, '0', '0', 'A/4 48871', '24.15', '', 'S']
293,['880',1, '1', 'Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)', 'female',56.0, '0', '1', '11767', '83.1583', 'C50', 'C']
294,['845',0, '3', 'Culumovic, Mr. Jeso', 'male',17.0, '0', '0', '315090', '8.6625', '', 'S']
295,['676',0, '3', 'Edvardsson, Mr. Gustaf Hjalmar', 'male',18.0, '0', '0', '349912', '7.775', '', 'S']
296,['189',0, '3', 'Bourke, Mr. John', 'male',40.0, '1', '1', '364849', '15.5', '', 'Q']
297,['93',0, '1', 'Chaffee, Mr. Herbert Fuller', 'male',46.0, '1', '0', 'W.E.P. 5734', '61.175', 'E31', 'S']
298,['19',0, '3', 'Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)', 'female',31.0, '1', '0', '345763', '18', '', 'S']
299,['732',0, '3', 'Hassan, Mr. Houssein G N', 'male',11.0, '0', '0', '2699', '18.7875', '', 'C']
300,['135',0, '2', 'Sobey, Mr. Samuel James Hayden', 'male',25.0, '0', '0', 'C.A. 29178', '13', '', 'S']
301,['96',0, '3', 'Shorney, Mr. Charles Joseph', 'male',20.0, '0', '0', '374910', '8.05', '', 'S']
302,['890',1, '1', 'Behr, Mr. Karl Howell', 'male',26.0, '0', '0', '111369', '30', 'C148', 'C']
303,['615',0, '3', 'Brocklebank, Mr. William Alfred', 'male',35.0, '0', '0', '364512', '8.05', '', 'S']
304,['643',0, '3', 'Skoog, Miss. Margit Elizabeth', 'female',2.0, '3', '2', '347088', '27.9', '', 'S']
305,['249',1, '1', 'Beckwith, Mr. Richard Leonard', 'male',37.0, '1', '1', '11751', '52.5542', 'D35', 'S']
306,['145',0, '2', 'Andrew, Mr. Edgardo Samuel', 'male',18.0, '0', '0', '231945', '11.5', '', 'S']
307,['825',0, '3', 'Panula, Master. Urho Abraham', 'male',2.0, '4', '1', '3101295', '39.6875', '', 'S']
308,['322',0, '3', 'Danoff, Mr. Yoto', 'male',27.0, '0', '0', '349219', '7.8958', '', 'S']
309,['833',0, '3', 'Saad, Mr. Amin', 'male',20.0, '0', '0', '2671', '7.2292', '', 'C']
310,['862',0, '2', 'Giles, Mr. Frederick Edward', 'male',21.0, '1', '0', '28134', '11.5', '', 'S']
311,['212',1, '2', 'Cameron, Miss. Clear Annie', 'female',35.0, '0', '0', 'F.C.C. 13528', '21', '', 'S']
312,['435',0, '1', 'Silvey, Mr. William Baird', 'male',50.0, '1', '0', '13507', '55.9', 'E44', 'S']
313,['350',0, '3', 'Dimic, Mr. Jovan', 'male',42.0, '0', '0', '315088', '8.6625', '', 'S']
314,['740',0, '3', 'Nankoff, Mr. Minko', 'male',20.0, '0', '0', '349218', '7.8958', '', 'S']
315,['238',1, '2', 'Collyer," Miss. Marjorie ""Lottie""'", 'female',8.0, '0', '2', 'C.A. 31921', '26.25', '', 'S']
316,['728',1, '3', 'Mannion, Miss. Margareth', 'female',30.0, '0', '0', '36866', '7.7375', '', 'Q']
317,['22',1, '2', 'Beesley, Mr. Lawrence', 'male',34.0, '0', '0', '248698', '13', 'D56', 'S']
318,['307',1, '1', 'Fleming, Miss. Margaret', 'female',30.0, '0', '0', '17421', '110.8833', '', 'C']
319,['803',1, '1', 'Carter, Master. William Thornton II', 'male',11.0, '1', '2', '113760', '120', 'B96 B98', 'S']
320,['237',0, '2', 'Hold, Mr. Stephen', 'male',44.0, '1', '0', '26707', '26', '', 'S']
321,['490',1, '3', 'Coutts," Master. Eden Leslie ""Neville""'", 'male',9.0, '1', '1', 'C.A. 37671', '15.9', '', 'S']
322,['47',0, '3', 'Lennon, Mr. Denis', 'male',20.0, '1', '0', '370371', '15.5', '', 'Q']
323,['837',0, '3', 'Pasic, Mr. Jakob', 'male',21.0, '0', '0', '315097', '8.6625', '', 'S']
324,['300',1, '1', 'Baxter, Mrs. James (Helene DeLaudeniere Chaput)', 'female',50.0, '0', '1', 'PC 17558', '247.5208', 'B58 B60', 'C']
325,['130',0, '3', 'Ekstrom, Mr. Johan', 'male',45.0, '0', '0', '347061', '6.975', '', 'S']
326,['6',0, '3', 'Moran, Mr. James', 'male',20.0, '0', '0', '330877', '8.4583', '', 'Q']
327,['485',1, '1', 'Bishop, Mr. Dickinson H', 'male',25.0, '1', '0', '11967', '91.0792', 'B49', 'C']
328,['236',0, '3', 'Harknett, Miss. Alice Phoebe', 'female',20.0, '0', '0', 'W./C. 6609', '7.55', '', 'S']
329,['623',1, '3', 'Nakid, Mr. Sahid', 'male',20.0, '1', '1', '2653', '15.7417', '', 'C']
330,['620',0, '2', 'Gavey, Mr. Lawrence', 'male',26.0, '0', '0', '31028', '10.5', '', 'S']
331,['69',1, '3', 'Andersson, Miss. Erna Alexandra', 'female',17.0, '4', '2', '3101281', '7.925', '', 'S']
332,['357',1, '1', 'Bowerman, Miss. Elsie Edith', 'female',22.0, '0', '1', '113505', '55', 'E33', 'S']
333,['569',0, '3', 'Doharr, Mr. Tannous', 'male',20.0, '0', '0', '2686', '7.2292', '', 'C']
334,['113',0, '3', 'Barton, Mr. David John', 'male',22.0, '0', '0', '324669', '8.05', '', 'S']
335,['127',0, '3', 'McMahon, Mr. Martin', 'male',20.0, '0', '0', '370372', '7.75', '', 'Q']
336,['37',1, '3', 'Mamee, Mr. Hanna', 'male',30.0, '0', '0', '2677', '7.2292', '', 'C']
337,['371',1, '1', 'Harder, Mr. George Achilles', 'male',25.0, '1', '0', '11765', '55.4417', 'E50', 'C']
338,['187',1, '3', 'O\'Brien," Mrs. Thomas (Johanna ""Hannah"" Godfrey)'", 'female',30.0, '1', '0', '370365', '15.5', '', 'Q']
339,['423',0, '3', 'Zimmerman, Mr. Leo', 'male',29.0, '0', '0', '315082', '7.875', '', 'S']
340,['737',0, '3', 'Ford, Mrs. Edward (Margaret Ann Watson)', 'female',48.0, '1', '3', 'W./C. 6608', '34.375', '', 'S']
341,['267',0, '3', 'Panula, Mr. Ernesti Arvid', 'male',16.0, '4', '1', '3101295', '39.6875', '', 'S']
342,['244',0, '3', 'Maenpaa, Mr. Matti Alexanteri', 'male',22.0, '0', '0', 'STON/O 2. 3101275', '7.125', '', 'S']
343,['185',1, '3', 'Kink-Heilmann, Miss. Luise Gretchen', 'female',4.0, '0', '2', '315153', '22.025', '', 'S']
344,['829',1, '3', 'McCormack, Mr. Thomas Joseph', 'male',30.0, '0', '0', '367228', '7.75', '', 'Q']
345,['458',1, '1', 'Kenyon, Mrs. Frederick R (Marion)', 'female',30.0, '1', '0', '17464', '51.8625', 'D21', 'S']
346,['572',1, '1', 'Appleton, Mrs. Edward Dale (Charlotte Lamson)', 'female',53.0, '2', '0', '11769', '51.4792', 'C101', 'S']
347,['814',0, '3', 'Andersson, Miss. Ebba Iris Alfrida', 'female',6.0, '4', '2', '347082', '31.275', '', 'S']
348,['146',0, '2', 'Nicholls, Mr. Joseph Charles', 'male',19.0, '1', '1', 'C.A. 33112', '36.75', '', 'S']
349,['579',0, '3', 'Caram, Mrs. Joseph (Maria Elias)', 'female',20.0, '1', '0', '2689', '14.4583', '', 'C']
350,['91',0, '3', 'Christmann, Mr. Emil', 'male',29.0, '0', '0', '343276', '8.05', '', 'S']
351,['224',0, '3', 'Nenkoff, Mr. Christo', 'male',20.0, '0', '0', '349234', '7.8958', '', 'S']
352,['190',0, '3', 'Turcin, Mr. Stjepan', 'male',36.0, '0', '0', '349247', '7.8958', '', 'S']
353,['802',1, '2', 'Collyer, Mrs. Harvey (Charlotte Annie Tate)', 'female',31.0, '1', '1', 'C.A. 31921', '26.25', '', 'S']
354,['566',0, '3', 'Davies, Mr. Alfred J', 'male',24.0, '2', '0', 'A/4 48871', '24.15', '', 'S']
355,['577',1, '2', 'Garside, Miss. Ethel', 'female',34.0, '0', '0', '243880', '13', '', 'S']
534,['16',1, '2', 'Hewlett, Mrs. (Mary D Kingcome) ', 'female',55.0, '0', '0', '248706', '16', '', 'S']
535,['734',0, '2', 'Berriman, Mr. William John', 'male',23.0, '0', '0', '28425', '13', '', 'S']
536,['305',0, '3', 'Williams," Mr. Howard Hugh ""Harry""'", 'male',20.0, '0', '0', 'A/5 2466', '8.05', '', 'S']
537,['560',1, '3', 'de Messemaeker, Mrs. Guillaume Joseph (Emma)', 'female',36.0, '1', '0', '345572', '17.4', '', 'S']
538,['776',0, '3', 'Myhrman, Mr. Pehr Fabian Oliver Malkolm', 'male',18.0, '0', '0', '347078', '7.75', '', 'S']
539,['851',0, '3', 'Andersson, Master. Sigvard Harald Elias', 'male',4.0, '4', '2', '347082', '31.275', '', 'S']
540,['288',0, '3', 'Naidenoff, Mr. Penko', 'male',22.0, '0', '0', '349206', '7.8958', '', 'S']
541,['651',0, '3', 'Mitkoff, Mr. Mito', 'male',20.0, '0', '0', '349221', '7.8958', '', 'S']
542,['264',0, '1', 'Harrison, Mr. William', 'male',40.0, '0', '0', '112059', '0', 'B94', 'S']
543,['735',0, '2', 'Troupiansky, Mr. Moses Aaron', 'male',23.0, '0', '0', '233639', '13', '', 'S']
544,['425',0, '3', 'Rosblom, Mr. Viktor Richard', 'male',18.0, '1', '1', '370129', '20.2125', '', 'S']
545,['134',1, '2', 'Weisz, Mrs. Leopold (Mathilde Francoise Pede)', 'female',29.0, '1', '0', '228414', '26', '', 'S']
546,['343',0, '2', 'Collander, Mr. Erik Gustaf', 'male',28.0, '0', '0', '248740', '13', '', 'S']
547,['281',0, '3', 'Duane, Mr. Frank', 'male',65.0, '0', '0', '336439', '7.75', '', 'Q']
548,['853',0, '3', 'Boulos, Miss. Nourelain', 'female',9.0, '1', '1', '2678', '15.2458', '', 'C']
549,['10',1, '2', 'Nasser, Mrs. Nicholas (Adele Achem)', 'female',14.0, '1', '0', '237736', '30.0708', '', 'C']
550,['180',0, '3', 'Leonard, Mr. Lionel', 'male',36.0, '0', '0', 'LINE', '0', '', 'S']
551,['650',1, '3', 'Stanley, Miss. Amy Zillah Elsie', 'female',23.0, '0', '0', 'CA. 2314', '7.55', '', 'S']
552,['13',0, '3', 'Saundercock, Mr. William Henry', 'male',20.0, '0', '0', 'A/5. 2151', '8.05', '', 'S']
553,['184',1, '2', 'Becker, Master. Richard F', 'male',1.0, '2', '1', '230136', '39', 'F4', 'S']
554,['251',0, '3', 'Reed, Mr. James George', 'male',20.0, '0', '0', '362316', '7.25', '', 'S']
555,['770',0, '3', 'Gronnestad, Mr. Daniel Danielsen', 'male',32.0, '0', '0', '8471', '8.3625', '', 'S']
556,['276',1, '1', 'Andrews, Miss. Kornelia Theodosia', 'female',63.0, '1', '0', '13502', '77.9583', 'D7', 'S']
557,['48',1, '3'," ""O'Driscoll"," Miss. Bridget""", 'female',30.0, '0', '0', '14311', '7.75', '', 'Q']
558,['508',1, '1', 'Bradley," Mr. George (""George Arthur Brayton"")'", 'male',30.0, '0', '0', '111427', '26.55', '', 'S']
559,['870',1, '3', 'Johnson, Master. Harold Theodor', 'male',4.0, '1', '1', '347742', '11.1333', '', 'S']
560,['749',0, '1', 'Marvin, Mr. Daniel Warner', 'male',19.0, '1', '0', '113773', '53.1', 'D30', 'S']
561,['535',0, '3', 'Cacic, Miss. Marija', 'female',30.0, '0', '0', '315084', '8.6625', '', 'S']
562,['531',1, '2', 'Quick, Miss. Phyllis May', 'female',2.0, '1', '1', '26360', '26', '', 'S']
563,['171',0, '1', 'Van der hoef, Mr. Wyckoff', 'male',61.0, '0', '0', '111240', '33.5', 'B19', 'S']
564,['239',0, '2', 'Pengelly, Mr. Frederick William', 'male',19.0, '0', '0', '28665', '10.5', '', 'S']
565,['274',0, '1', 'Natsch, Mr. Charles H', 'male',37.0, '0', '1', 'PC 17596', '29.7', 'C118', 'C']
566,['309',0, '2', 'Abelson, Mr. Samuel', 'male',30.0, '1', '0', 'P/PP 3381', '24', '', 'C']
567,['349',1, '3', 'Coutts," Master. William Loch ""William""'", 'male',3.0, '1', '1', 'C.A. 37671', '15.9', '', 'S']
568,['652',1, '2', 'Doling, Miss. Elsie', 'female',18.0, '0', '1', '231919', '23', '', 'S']
569,['731',1, '1', 'Allen, Miss. Elisabeth Walton', 'female',29.0, '0', '0', '24160', '211.3375', 'B5', 'S']
570,['497',1, '1', 'Eustis, Miss. Elizabeth Mussey', 'female',54.0, '1', '0', '36947', '78.2667', 'D20', 'C']
571,['78',0, '3', 'Moutal, Mr. Rahamin Haim', 'male',20.0, '0', '0', '374746', '8.05', '', 'S']
572,['225',1, '1', 'Hoyt, Mr. Frederick Maxfield', 'male',38.0, '1', '0', '19943', '90', 'C93', 'S']
573,['354',0, '3', 'Arnold-Franchi, Mr. Josef', 'male',25.0, '1', '0', '349237', '17.8', '', 'S']
574,['835',0, '3', 'Allum, Mr. Owen George', 'male',18.0, '0', '0', '2223', '8.3', '', 'S']
575,['234',1, '3', 'Asplund, Miss. Lillian Gertrud', 'female',5.0, '4', '2', '347077', '31.3875', '', 'S']
576,['333',0, '1', 'Graham, Mr. George Edward', 'male',38.0, '0', '1', 'PC 17582', '153.4625', 'C91', 'S']
577,['428',1, '2', 'Phillips," Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")'", 'female',19.0, '0', '0', '250655', '26', '', 'S']
578,['374',0, '1', 'Ringhini, Mr. Sante', 'male',22.0, '0', '0', 'PC 17760', '135.6333', '', 'C']
579,['301',1, '3', 'Kelly," Miss. Anna Katherine ""Annie Kate""'", 'female',30.0, '0', '0', '9234', '7.75', '', 'Q']
580,['856',1, '3', 'Aks, Mrs. Sam (Leah Rosen)', 'female',18.0, '0', '1', '392091', '9.35', '', 'S']
581,['585',0, '3', 'Paulner, Mr. Uscher', 'male',20.0, '0', '0', '3411', '8.7125', '', 'C']
582,['176',0, '3', 'Klasen, Mr. Klas Albin', 'male',18.0, '1', '1', '350404', '7.8542', '', 'S']
583,['494',0, '1', 'Artagaveytia, Mr. Ramon', 'male',71.0, '0', '0', 'PC 17609', '49.5042', '', 'C']
584,['646',1, '1', 'Harper, Mr. Henry Sleeper', 'male',48.0, '1', '0', 'PC 17572', '76.7292', 'D33', 'C']
585,['375',0, '3', 'Palsson, Miss. Stina Viola', 'female',3.0, '3', '1', '349909', '21.075', '', 'S']
586,['816',0, '1', 'Fry, Mr. Richard', 'male',20.0, '0', '0', '112058', '0', 'B102', 'S']
587,['262',1, '3', 'Asplund, Master. Edvin Rojj Felix', 'male',3.0, '4', '2', '347077', '31.3875', '', 'S']
588,['613',1, '3', 'Murphy, Miss. Margaret Jane', 'female',30.0, '1', '0', '367230', '15.5', '', 'Q']
589,['131',0, '3', 'Drazenoic, Mr. Jozef', 'male',33.0, '0', '0', '349241', '7.8958', '', 'C']
590,['752',1, '3', 'Moor, Master. Meier', 'male',6.0, '0', '1', '392096', '12.475', 'E121', 'S']
591,['33',1, '3', 'Glynn, Miss. Mary Agatha', 'female',30.0, '0', '0', '335677', '7.75', '', 'Q']
592,['369',1, '3', 'Jermyn, Miss. Annie', 'female',30.0, '0', '0', '14313', '7.75', '', 'Q']
593,['265',0, '3', 'Henry, Miss. Delia', 'female',20.0, '0', '0', '382649', '7.75', '', 'Q']
594,['568',0, '3', 'Palsson, Mrs. Nils (Alma Cornelia Berglund)', 'female',29.0, '0', '4', '349909', '21.075', '', 'S']
595,['156',0, '1', 'Williams, Mr. Charles Duane', 'male',51.0, '0', '1', 'PC 17597', '61.3792', '', 'C']
596,['669',0, '3', 'Cook, Mr. Jacob', 'male',43.0, '0', '0', 'A/5 3536', '8.05', '', 'S']
597,['94',0, '3', 'Dean, Mr. Bertram Frank', 'male',26.0, '1', '2', 'C.A. 2315', '20.575', '', 'S']
598,['39',0, '3', 'Vander Planke, Miss. Augusta Maria', 'female',18.0, '2', '0', '345764', '18', '', 'S']
599,['339',1, '3', 'Dahl, Mr. Karl Edwart', 'male',45.0, '0', '0', '7598', '8.05', '', 'S']
600,['747',0, '3', 'Abbott, Mr. Rossmore Edward', 'male',16.0, '1', '1', 'C.A. 2673', '20.25', '', 'S']
601,['3',1, '3', 'Heikkinen, Miss. Laina', 'female',26.0, '0', '0', 'STON/O2. 3101282', '7.925', '', 'S']
602,['286',0, '3', 'Stankovic, Mr. Ivan', 'male',33.0, '0', '0', '349239', '8.6625', '', 'C']
603,['709',1, '1', 'Cleaver, Miss. Alice', 'female',22.0, '0', '0', '113781', '151.55', '', 'S']
604,['199',1, '3', 'Madigan," Miss. Margaret ""Maggie""'", 'female',30.0, '0', '0', '370370', '7.75', '', 'Q']
605,['312',1, '1', 'Ryerson, Miss. Emily Borie', 'female',18.0, '2', '2', 'PC 17608', '262.375', 'B57 B59 B63 B66', 'C']
606,['86',1, '3', 'Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)', 'female',33.0, '3', '0', '3101278', '15.85', '', 'S']
607,['36',0, '1', 'Holverson, Mr. Alexander Oskar', 'male',42.0, '1', '0', '113789', '52', '', 'S']
608,['112',0, '3', 'Zabour, Miss. Hileni', 'female',14.5, '1', '0', '2665', '14.4542', '', 'C']
609,['707',1, '2', 'Kelly," Mrs. Florence ""Fannie""'", 'female',45.0, '0', '0', '223596', '13.5', '', 'S']
610,['296',0, '1', 'Lewy, Mr. Ervin G', 'male',20.0, '0', '0', 'PC 17612', '27.7208', '', 'C']
611,['461',1, '1', 'Anderson, Mr. Harry', 'male',48.0, '0', '0', '19952', '26.55', 'E12', 'S']
612,['821',1, '1', 'Hays, Mrs. Charles Melville (Clara Jennings Gregg)', 'female',52.0, '1', '1', '12749', '93.5', 'B69', 'S']
613,['405',0, '3', 'Oreskovic, Miss. Marija', 'female',20.0, '0', '0', '315096', '8.6625', '', 'S']
614,['266',0, '2', 'Reeves, Mr. David', 'male',36.0, '0', '0', 'C.A. 17248', '10.5', '', 'S']
615,['325',0, '3', 'Sage, Mr. George John Jr', 'male',20.0, '8', '2', 'CA. 2343', '69.55', '', 'S']
616,['549',0, '3', 'Goldsmith, Mr. Frank John', 'male',33.0, '1', '1', '363291', '20.525', '', 'S']
617,['552',0, '2', 'Sharp, Mr. Percival James R', 'male',27.0, '0', '0', '244358', '26', '', 'S']
618,['714',0, '3', 'Larsson, Mr. August Viktor', 'male',29.0, '0', '0', '7545', '9.4833', '', 'S']
619,['332',0, '1', 'Partner, Mr. Austen', 'male',45.5, '0', '0', '113043', '28.5', 'C124', 'S']
620,['598',0, '3', 'Johnson, Mr. Alfred', 'male',49.0, '0', '0', 'LINE', '0', '', 'S']
621,['220',0, '2', 'Harris, Mr. Walter', 'male',30.0, '0', '0', 'W/C 14208', '10.5', '', 'S']
